2010,P0000,P01001,4450,911200,Transferencias corrientes del Gobierno de Navarra,12480701
2010,02720,054000,1703,134200,Remuneración por trabajo en días festivos,1102376
2010,02720,054000,1704,134200,Complemento por realización de guardias,126189
2010,02720,054000,1705,134200,Complemento por trabajo en turnos de noche,733510
2010,02720,054000,2061,134200,Arrendamiento de programas y licencias,8839
2010,02720,054000,2120,134200,Reparación y mantenimiento de edificios y otras construcciones,20000
2010,02720,054000,2140,134200,Reparación y mantenimiento  de vehículos,240000
2010,02720,054000,2160,134200,Reparación y mantenimiento de equipos y programas,90000
2010,02720,054000,2219,134200,Suministros especiales de consumo y reposición,90000
2010,02720,054000,2241,134200,Primas de seguros de vehículos,78000
2010,02720,054000,2273,134200,Servicios informáticos,34000
2010,02720,054000,2279,134200,Otros trabajos realizados por terceros,18000
2010,02720,054000,2280,134200,"Energía eléctrica, agua y gas",120000
2010,02720,054000,2281,134200,"Combustibles, lubricantes y calefacción",175000
2010,02720,054000,2285,134200,Vestuario y equipamiento de bomberos,180000
2010,02720,054000,2289,134200,Suministros y servicios en atención de intervenciones,20000
2010,02720,054000,6021,134200,Obras en parques de bomberos,700000
2010,02720,054000,6021,134202,Obras menores en parques de bomberos,125000
2010,02720,054000,6032,134200,"Utillaje, herramientas y material instrumental",27000
2010,02720,054000,6040,134200,Vehículos,400000
2010,02720,054000,6054,134200,Material técnico,190000
2010,02720,054000,6054,134203,Equipos de protección individual,90000
2010,02710,054001,1000,134100,Retribuciones de altos cargos,66585
2010,02710,054001,1230,134100,Retribuciones totales fijas de funcionarios,1674946
2010,02710,054001,1400,134100,Retribuciones del personal adscrito,44098
2010,02710,054001,1702,134100,Horas extraordinarias,16837
2010,02710,054001,1703,134100,Remuneración por trabajo en días festivos,97624
2010,02710,054001,1704,134100,Complemento por realización de guardias,23811
2010,02710,054001,1705,134100,Complemento por trabajo en turnos de noche,46490
2010,02710,054001,2120,134100,Reparación y mantenimiento de edificios y otras construcciones,24000
2010,02710,054001,2190,134100,Reparación y mantenimiento de equipos e instalaciones,40000
2010,02710,054001,2273,134100,Gestión de nivel de servicio del sistema Positron,500000
2010,02710,054001,2276,134100,Soporte de 2º nivel (CAU). Positrón,186791
2010,02710,054001,2279,134100,Asistencia técnica de actividades clasificadas,90000
2010,02710,054001,2279,134102,Traslado de cadáveres por disposición judicial,60000
2010,02710,054001,2280,134100,"Energía eléctrica, agua y gas",80000
2010,02710,054001,4609,134100,"Convenio para bomberos voluntarios, socorros y emergencias",160000
2010,02710,054001,4609,134102,Convenio para bomberos voluntarios del parque de Isaba,30000
2010,02710,054001,4819,134100,Convenio y programas con entidades sin ánimo de lucro,370000
2010,02710,054001,4819,134102,Convenio con la Cruz Roja,109000
2010,02710,054001,6031,134100,Instalaciones de telecomunicaciones,28000
2010,02710,054001,6054,134100,Equipos de transmisión,80000
2010,02710,054001,6060,134100,Renovación de equipos SOS Navarra Positrón,200000
2010,02710,054001,7609,134100,"Convenios para bomberos voluntarios, socorros y emergencias",225000
2010,02710,054001,7819,134100,Convenios y programas con entidades sin ánimo de lucro,250000
2010,02700,054002,1000,131100,Retribuciones de altos cargos,58733
2010,02700,054002,1310,131100,Retribuciones del personal contratado temporal,10000
2010,02700,054002,1312,131100,Retribuciones del personal contratado para sustituciones,220184
2010,02700,054002,1313,131100,Retribuciones del personal contratado para cubrir vacantes,1
2010,02700,054002,1600,131100,Seguridad social,3384934
2010,02700,054002,1620,224100,Abonos de primas de pólizas de seguros,110000
2010,02700,054002,4819,131100,(**) Convenio DYA actividades protección civil y emergencias,109000
2010,02730,054002,1000,131100,Retribuciones de altos cargos,53077
2010,02730,054002,1230,131100,Retribuciones totales fijas de funcionarios,775073
2010,02730,054002,2029,131100,Arrendamiento de otros bienes inmuebles,20000
2010,02730,054002,2050,131100,Arrendamiento de otros bienes muebles,12000
2010,02730,054002,2200,131100,Material de oficina,11000
2010,02730,054002,2202,131100,"Prensa, revistas, libros y otras publicaciones",5000
2010,02730,054002,2220,131100,Comunicaciones telefónicas,250000
2010,02730,054002,2249,131100,Póliza de responsabilidad civil de la ANE y otros riesgos,35000
2010,02730,054002,2261,131100,Atenciones protocolarias y representativas,6000
2010,02730,054002,2262,131100,Publicidad y propaganda,12000
2010,02730,054002,2266,131100,Jornadas técnicas,6000
2010,02730,054002,2269,131100,Otros gastos diversos,6000
2010,02730,054002,2271,131100,Servicios de limpieza y aseo,279989
2010,02730,054002,2273,131100,Soporte de primer nivel y otros servicios,60000
2010,02730,054002,2279,131100,Medios aéreos y otros servicios,748044
2010,02730,054002,2284,131100,Material de limpieza y aseo,12000
2010,02730,054002,2300,131100,Dietas,3000
2010,02730,054002,2301,131100,Locomoción y gastos de viaje,15000
2010,02730,054002,2339,131100,Otras indemnizaciones,4000
2010,02730,054002,2400,131100,Manuales de información pública ante emergencias,1800
2010,02730,054002,4609,131100,"Ayudas frente a situaciones de emergencia, catástrofes o calamidades",100
2010,02730,054002,4809,131100,Becas para formación de auxiliares de coordinación SOS,20000
2010,02730,054002,6050,131100,Mobiliario y equipos de oficina,20000
2010,02730,054002,6060,131100,Equipos para procesos de información,12000
2010,02730,054002,6090,469100,Sistemas de información,18000
2010,02730,054002,6092,131100,"Estudios, informes y otros",12000
2010,02730,054002,7609,131100,"Ayudas frente a situaciones de emergencia, catástrofes o calamidades",100
2010,06000,060000,1000,111200,Retribuciones de altos cargos,68395
2010,06000,060000,1230,111200,Retribuciones totales fijas de funcionarios,1106626
2010,06000,060000,1233,111200,Retribuciones del personal funcionario de la Administración de Justicia,102969
2010,06000,060000,1300,111200,Retribuciones del personal laboral fijo,152820
2010,06000,060000,1600,111200,Seguridad social,482196
2010,06000,060000,1702,111200,Horas extraordinarias,4389
2010,06000,060000,1703,111200,Remuneración por trabajo en días festivos,13770
2010,06000,060000,2020,111200,Arrendamientos de edificios y otras construcciones,90262
2010,06000,060000,2200,111200,Material de oficina,7000
2010,06000,060000,2212,133100,Gastos de mantenimiento del centro penitenciario,400000
2010,06000,060000,2261,111200,Atenciones protocolarias y representativas,1000
2010,06000,060000,2264,111200,Gastos de comunidad,22000
2010,06000,060000,2266,111200,"Reuniones, conferencias y cursillos",1500
2010,06000,060000,2271,111200,Servicios de limpieza y aseo,18000
2010,06000,060000,2279,111200,Atención a la violencia doméstica y de género,327500
2010,06000,060000,2300,111200,Dietas,9000
2010,06000,060000,2301,111200,Locomoción y gastos de viaje,6000
2010,06000,060000,4809,111200,Indemnizaciones por responsabilidad patrimonial,100
2010,06000,060000,4809,133100,Gratificaciones a reclusos por servicios prestados,3000
2010,06000,060000,4819,111200,Subvenciones para actividades privadas relacionadas con el apoyo a las víctimas del terrorismo,12000
2010,06000,060000,4819,111202,(**) Subvención a la Asociación para mediación penal reparadora en Justicia,100000
2010,06000,060000,6090,111200,Informatización de la Justicia,884874
2010,06000,060000,6092,111200,Estudios sobre la administración de justicia,12000
2010,06300,060000,1230,111200,Retribuciones totales fijas de funcionarios,882367
2010,06300,060000,1400,111200,Retribuciones del personal adscrito,35797
2010,06300,060000,4709,111200,Subvenciones por atentados terroristas a empresas privadas,100
2010,06300,060000,4809,111200,Subvenciones por atentados terroristas a Particulares,100
2010,06300,060000,4819,111200,Subvención a la Fundación Víctimas del Terrorismo,90000
2010,06300,060000,8319,111200,Préstamos como consecuencia de atentados terroristas,100
2010,06000,060001,1233,111200,Retribuciones del personal funcionario de la Administración de Justicia,15251087
2010,06000,060001,1600,111200,Seguridad social,1592396
2010,06000,060001,1704,111200,Complemento por realización de guardias,350000
2010,06000,060001,2061,112100,Licencias de bases de datos de jurisprudencia y legislación,67597
2010,06000,060001,2120,112100,Reparación y mantenimiento de edificios y otras construcciones,100629
2010,06000,060001,2140,112102,Reparación y mantenimiento de vehículos,3000
2010,06000,060001,2160,112100,Reparación y mantenimiento de equipos y programas informáticos,370000
2010,06000,060001,2190,112100,Reparación y mantenimiento de otros bienes muebles,8000
2010,06000,060001,2200,112100,Material de oficina,220000
2010,06000,060001,2202,112100,"Prensa, revistas, libros y otras publicaciones",19000
2010,06000,060001,2216,112100,Material clínico forense,14000
2010,06000,060001,2220,112100,Servicios de telecomunicaciones,91400
2010,06000,060001,2221,112100,Comunicaciones postales y mensajería,385000
2010,06000,060001,2230,112100,Gastos de transportes,25000
2010,06000,060001,2250,112100,Tributos locales,2000
2010,06000,060001,2261,112100,Protocolo y representación de la Administración de Justicia en Navarra,3500
2010,06000,060001,2262,112100,Publicidad y actividades divulgativas,3000
2010,06000,060001,2266,112100,Actividades de formación de profesionales de justicia en Navarra,70000
2010,06000,060001,2266,112102,"Reuniones, conferencias y cursillos de la Administración de Justicia",3000
2010,06000,060001,2269,112100,Gastos del jurado,20000
2010,06000,060001,2269,112102,Otros gastos diversos,15000
2010,06000,060001,2271,112100,Servicios de limpieza y aseo,700000
2010,06000,060001,2273,112100,Servicios informáticos,314556
2010,06000,060001,2274,112100,Servicios de seguridad,462000
2010,06000,060001,2276,112100,Estudios y trabajos técnicos,204984
2010,06000,060001,2277,112100,"Peritajes, traducciones y testigos",340000
2010,06000,060001,2279,112100,Servicios prestados por los secretarios para atender los juzgados de paz,126000
2010,06000,060001,2279,112102,Asistencia técnica para analíticas forenses,60000
2010,06000,060001,2280,112100,"Energía eléctrica, agua y gas",395000
2010,06000,060001,2281,112100,"Combustibles, lubricantes y calefacción",12000
2010,06000,060001,2283,112100,"Material para reparaciones, conservación y repuestos",12000
2010,06000,060001,2284,112100,Material de limpieza y aseo,10000
2010,06000,060001,2285,112100,Vestuario,4000
2010,06000,060001,2300,112100,Dietas,1000
2010,06000,060001,2301,112100,Locomoción y gastos de viaje,87000
2010,06000,060001,4609,112100,Transferencias a juzgados de paz,240000
2010,06000,060001,4819,112100,Transferencias a colegios profesionales,2000000
2010,06000,060001,6020,112100,Edificios judiciales,90000
2010,06000,060001,6020,112103,Plan Navarra 2012-49. Edificios judiciales. Estella,1100000
2010,06000,060001,6020,112104,Plan Navarra 2012-50. Edificios judiciales. Ampliación del Palacio de Justicia de Pamplona,3100000
2010,06000,060001,6020,112105,Plan Navarra 2012-48. Edificios judiciales. Tudela,2700000
2010,06000,060001,6031,112100,Instalaciones en edificios judiciales,100000
2010,06000,060001,6050,112100,Mobiliario y equipo de oficina,80000
2010,06000,060001,6060,112100,Equipos para procesos de información,60000
2010,06000,060001,6090,469100,Sistemas de información,900000
2010,06000,060001,6091,112100,Proyectos técnicos para edificaciones,100
2010,06400,060002,1230,921A00,Retribuciones totales fijas de funcionarios,872672
2010,06400,060002,2020,921A00,Arrendamientos de edificios y otras construcciones,6800
2010,06400,060002,2120,921A00,Reparación y mantenimiento de edificios,2000
2010,06400,060002,2190,921A00,Reparación y mantenimiento de otros bienes,1200
2010,06400,060002,2200,921A00,Material de oficina,12000
2010,06400,060002,2202,921A00,"Prensa, revistas, libros y otras publicaciones",2000
2010,06400,060002,2230,921A00,Traslado de documentos y otros,3000
2010,06400,060002,2264,921A00,Gastos de comunidad,8000
2010,06400,060002,2266,921A00,"Reuniones, conferencias y cursillos",900
2010,06400,060002,2269,921A00,Otros gastos diversos,900
2010,06400,060002,2271,921A00,Servicios de limpieza y aseo,23000
2010,06400,060002,2280,921A00,"Energía eléctrica, agua  y gas",6750
2010,06400,060002,2300,921A00,Dietas,300
2010,06400,060002,2301,921A00,Locomoción y gastos de viaje,1200
2010,06400,060002,6050,921A00,Mobiliario y equipo de oficina,2000
2010,06400,060002,6060,921A00,Equipos para procesos de información,9000
2010,06400,060002,6090,469100,Sistemas de información,3500
2010,06000,060003,1233,112100,Retribuciones del personal funcionario de la Administración de Justicia,313450
2010,06000,060003,2160,112100,Reparación y mantenimiento de equipos y programas informáticos,5000
2010,06000,060003,2200,112100,Material de oficina,5000
2010,06000,060003,2202,112100,"Prensa, revistas, libros y otras publicaciones",1000
2010,06000,060003,2261,112100,Atenciones protocolarias y representativas,3500
2010,06000,060003,2266,112100,"Reuniones, conferencias y cursillos",3500
2010,06000,060003,2269,112100,Otros gastos diversos,1000
2010,06000,060003,2277,112100,"Peritajes, traducciones y testigos",5000
2010,06000,060003,2301,112100,Locomoción y gastos de viaje,18000
2010,06000,060003,6050,112100,Mobiliario y equipo de oficina,10000
2010,06000,060003,6060,112100,Equipos para procesos de información,5000
2010,05000,070000,1000,467700,Retribuciones de altos cargos,68352
2010,05000,070000,1230,467700,Retribuciones totales fijas de funcionarios,760701
2010,05000,070000,1600,467700,Seguridad social,672002
2010,05000,070000,1702,467700,Horas extraordinarias,37310
2010,05000,070000,1703,467700,Remuneración por trabajo en días festivos,6046
2010,05000,070000,1705,467700,Complemento por trabajo en turnos de noche,1000
2010,05000,070000,2090,467700,Cuotas a asociaciones técnicas,3689
